Year,Mont,DG-015,S060,E0060,Gas,W-Water,Electric,1.boyama ,reproses,reprosesyüzde,boyamamiktari,paket miktari,buhargun,gunlukboyama ,yedekisletme,kur/tl,toplamenerji,tamirsizenerji,gaztuketim,sutuketim,elektriktuketım,dgazfiyat,sufiyat,elektrikfiyat
2021,8,255892.59,50916.95,294380.3,114974.47,23459.0,358650.18,272828.0,23459.0,0.07917660916611259,296287.0,265287.0,31.0,8800.90322580645,19293.0,8.484798,22.452290526657773,24.2553388643838,0.3643274922365169,0.07433614297483998,1.136479434691679,2.225647050166876,2.170465492987766,0.8208006475836706
2021,9,299966.61,55258.48,253567.62,117538.04,23629.0,344855.07,298101.0,20941.0,0.06563712614640078,319042.0,310115.0,29.0,10279.344827586207,34115.0,8.554109,20.15240323494632,21.422695683663456,0.33282092667000795,0.06690791914077875,0.9764922399952429,2.552081096468854,2.3385873291294597,0.735287493380915
2021,10,391342.55,55291.1,344608.37,133689.61,23730.0,369513.9,345745.0,14009.0,0.03894049822934561,359754.0,343980.0,31.0,11153.064516129032,37129.0,9.219938,21.62314425049232,22.41431478650455,0.3368489202107422,0.05979092074994394,0.9310398782512731,2.927247300669065,2.330008428150021,0.9325992066874885
2021,11,601936.79,56817.34,414218.86,139381.81,25408.0,386453.97,357443.0,19189.0,0.050948936893307,376632.0,414344.0,29.0,12325.620689655172,30837.0,10.680956,24.65381257993672,25.872216849011625,0.34206727382942015,0.062355663866453644,0.948425450770488,4.318617974612326,2.2361988350125945,1.0718452704729622
2021,12,1023544.87,55959.17,526549.17,157843.27,25951.0,405660.15,369213.0,23988.0,0.06100696590293514,393201.0,370601.0,31.0,11910.09677419355,25920.0,13.466856,28.454718389119066,30.18216657673738,0.376605491015721,0.06191768009715572,0.9678831411453972,6.484564530372439,2.1563396400909407,1.2980056581845667
2022,1,1153267.88,44441.09,515231.53,124439.41,18156.0,320778.36,288875.0,35309.0,0.10891654122350271,324184.0,319009.0,27.0,10699.074074074075,15494.0,13.535066,37.25756606281317,41.57971253670463,0.366345215174371,0.05345062088212955,0.9443601292989242,9.267706106931879,2.4477357347433353,1.606191670784775
2022,2,973353.27,73366.07,504385.12,106897.07,17073.0,280942.83,241632.0,41520.0,0.14663502288523478,283152.0,272114.0,27.0,8949.333333333334,16732.0,13.629202,37.95048436898597,44.04926016979528,0.3564613984073842,0.056932013711968626,0.9368383441597419,9.105518701307716,4.297198500556434,1.795330103281155
2022,3,1205662.57,87589.89,780331.56,132358.84,22991.0,374921.19,270029.0,48505.0,0.1522757382257467,318534.0,322700.0,28.0,9643.892857142857,47431.0,14.600894,38.80633574061195,44.73559081242693,0.36167076086511,0.06282294754962907,1.0244728047764131,9.109044548894506,3.809746857465965,2.081321570541265
2022,4,1651983.27,87339.06,821958.65,121165.99,22165.0,347383.89,309601.0,35561.0,0.1030269844304993,345162.0,337967.0,26.0,11907.73076923077,34008.0,14.709928,45.92114506686219,50.67364526249934,0.3195558456628953,0.0584566289527125,0.9161692380726324,13.634050858660915,3.94040424092037,2.366139230002865
2022,5,1470481.63,105501.15,783390.54,107301.06,21443.0,327096.63,268998.0,42316.0,0.13592707041764907,311314.0,258940.0,24.0,11208.25,29005.0,15.570749,44.52469607962844,50.84713927417869,0.31529553154540296,0.06300853023192945,0.9611471296048707,13.704260051112263,4.920074150072284,2.3949819966044896
2022,6,1522168.39,122346.05,1054225.99,105776.70999999999,22240.0,361209.24,315525.0,40568.0,0.11392529479658405,356093.0,289181.0,29.0,10880.172413793103,22884.0,16.965875,41.97319208561021,47.00487994417494,0.27911115978014495,0.05868430010264475,0.953116521583104,14.39039264881655,5.501171312949641,2.9186019438483912
2022,7,1412026.01,96466.49,943050.38,93490.51,19849.0,312388.65,240935.0,30610.0,0.11272533097644957,271545.0,288246.0,25.0,9637.4,20243.0,17.410362,48.25743845922905,53.91319886491789,0.3204056026978491,0.06802541571277777,1.0706014298052011,15.103415416174327,4.860017633130132,3.0188368879599174
2022,8,1447867.68,93358.21,1200984.7,93942.06,20331.0,314312.67,257634.0,24436.0,0.0866309781259971,282070.0,283673.0,27.0,9542.0,15367.0,18.018529,51.166590491052254,55.746452122472476,0.3158385137020613,0.06835397075683254,1.0567369560612836,15.412347568277724,4.591914318036497,3.8209872354175225
